"Name","BankName","EventName"
"water_splash","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_water_splash"
"sound_offer_bought","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_offer_bought"
"sound_bat_deploy","soundbanks/card_common_bat.bank","event:/Main/Card/Common/card_common_bat/card_common_bat_deploy"
"sound_dark_witch_deploy_bat","soundbanks/card_legendary_dark_witch.bank","event:/Main/Card/Legendary/card_legendary_dark_witch/card_legendary_dark_witch_deploy_bat"
"sound_bat_steps","soundbanks/card_common_bat.bank","event:/Main/Card/Common/card_common_bat/card_common_bat_steps"
"sound_bat_attack_start","soundbanks/card_common_bat.bank","event:/Main/Card/Common/card_common_bat/card_common_bat_attack_start"
"sound_bat_hit","soundbanks/card_common_bat.bank","event:/Main/Card/Common/card_common_bat/card_common_bat_hit"
"sound_bat_die","soundbanks/card_common_bat.bank","event:/Main/Card/Common/card_common_bat/card_common_bat_die"
"sound_assassin_deploy","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_deploy"
"sound_assassin_steps","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_steps"
"sound_assassin_attack_start","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_attack_start"
"sound_assassin_charge","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_charge"
"sound_assassin_dashing","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_dashing"
"sound_assassin_dash_end","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_dash_end"
"sound_assassin_hit","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_hit"
"sound_assassin_hit_special","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_hit_special"
"sound_assassin_die","soundbanks/card_legendary_assassin.bank","event:/Main/Card/Legendary/card_legendary_assassin/card_legendary_assassin_die"
"sound_dark_witch_deploy","soundbanks/card_legendary_dark_witch.bank","event:/Main/Card/Legendary/card_legendary_dark_witch/card_legendary_dark_witch_deploy"
"sound_dark_witch_steps","soundbanks/card_legendary_dark_witch.bank","event:/Main/Card/Legendary/card_legendary_dark_witch/card_legendary_dark_witch_steps"
"sound_dark_witch_attack_start","soundbanks/card_legendary_dark_witch.bank","event:/Main/Card/Legendary/card_legendary_dark_witch/card_legendary_dark_witch_attack_start"
"sound_dark_witch_hit","soundbanks/card_legendary_dark_witch.bank","event:/Main/Card/Legendary/card_legendary_dark_witch/card_legendary_dark_witch_hit"
"sound_dark_witch_die","soundbanks/card_legendary_dark_witch.bank","event:/Main/Card/Legendary/card_legendary_dark_witch/card_legendary_dark_witch_die"
"sound_heal_spell","soundbanks/card_rare_heal.bank","event:/Main/Card/Rare/card_rare_heal/card_rare_heal_spell"
"sound_challenge_one_time_appear","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_challenge_one_time_appear"
"sound_challenge_progress_tick","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_challenge_progress_tick"
"sound_unlockSkin_start","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_unlockskin_start"
"sound_unlockSkin_ready","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_unlockskin_ready"
"sound_2v2_matchmake_1","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_2v2_matchmake_1"
"sound_2v2_matchmake_2","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_2v2_matchmake_2"
"sound_2v2_matchmake_3","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_2v2_matchmake_3"
"sound_2v2_matchmake_4","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_2v2_matchmake_4"
"sound_mega_knight_deploy","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_deploy"
"sound_mega_knight_steps","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_steps"
"sound_mega_knight_attack_start","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_attack_start"
"sound_mega_knight_charge","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_charge"
"sound_mega_knight_dashing","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_dashing"
"sound_mega_knight_dash_end","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_dash_end"
"sound_mega_knight_hit","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_hit"
"sound_mega_knight_hit_special","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_hit_special"
"sound_mega_knight_die","soundbanks/card_legendary_mega_knight.bank","event:/Main/Card/Legendary/card_legendary_mega_knight/card_legendary_mega_knight_die"
"sound_moving_cannon_deploy","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_moving_cannon_deploy"
"sound_moving_cannon_steps","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_moving_cannon_steps"
"sound_moving_cannon_attack_start","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_moving_cannon_attack_start"
"sound_moving_cannon_hit","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_moving_cannon_hit"
"sound_moving_cannon_die","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_moving_cannon_die"
"sound_broken_cannon_deploy","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_broken_cannon_deploy"
"sound_broken_cannon_attack_start","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_broken_cannon_attack_start"
"sound_broken_cannon_hit","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_broken_cannon_hit"
"sound_broken_cannon_die","soundbanks/card_epic_moving_cannon.bank","event:/Main/Card/Epic/card_epic_moving_cannon/card_epic_broken_cannon_die"
"sound_skeleton_balloon_deploy","soundbanks/card_common_skeleton_balloon.bank","event:/Main/Card/Common/card_common_skeleton_balloon/card_common_skeleton_balloon_deploy"
"sound_skeleton_balloon_steps","soundbanks/card_common_skeleton_balloon.bank","event:/Main/Card/Common/card_common_skeleton_balloon/card_common_skeleton_balloon_steps"
"sound_skeleton_balloon_attack_start","soundbanks/card_common_skeleton_balloon.bank","event:/Main/Card/Common/card_common_skeleton_balloon/card_common_skeleton_balloon_attack_start"
"sound_skeleton_balloon_hit","soundbanks/card_common_skeleton_balloon.bank","event:/Main/Card/Common/card_common_skeleton_balloon/card_common_skeleton_balloon_hit"
"sound_skeleton_balloon_pop1","soundbanks/card_common_skeleton_balloon.bank","event:/Main/Card/Common/card_common_skeleton_balloon/card_common_skeleton_balloon_pop_1"
"sound_skeleton_balloon_pop2","soundbanks/card_common_skeleton_balloon.bank","event:/Main/Card/Common/card_common_skeleton_balloon/card_common_skeleton_balloon_pop_2"
"sound_skeleton_balloon_die","soundbanks/card_common_skeleton_balloon.bank","event:/Main/Card/Common/card_common_skeleton_balloon/card_common_skeleton_balloon_die"
"sound_skeleton_container_explosion","soundbanks/card_common_skeleton_balloon.bank","event:/Main/Card/Common/card_common_skeleton_balloon/card_common_skeleton_balloon_container_explosion"
"sound_flying_machine_deploy","soundbanks/card_rare_flying_machine.bank","event:/Main/Card/Rare/card_rare_flying_machine/card_rare_flying_machine_deploy"
"sound_flying_machine_steps","soundbanks/card_rare_flying_machine.bank","event:/Main/Card/Rare/card_rare_flying_machine/card_rare_flying_machine_steps"
"sound_flying_machine_attack","soundbanks/card_rare_flying_machine.bank","event:/Main/Card/Rare/card_rare_flying_machine/card_rare_flying_machine_attack"
"sound_flying_machine_attack_start","soundbanks/card_rare_flying_machine.bank","event:/Main/Card/Rare/card_rare_flying_machine/card_rare_flying_machine_attack_start"
"sound_flying_machine_hit","soundbanks/card_rare_flying_machine.bank","event:/Main/Card/Rare/card_rare_flying_machine/card_rare_flying_machine_hit"
"sound_flying_machine_die","soundbanks/card_rare_flying_machine.bank","event:/Main/Card/Rare/card_rare_flying_machine/card_rare_flying_machine_die"
"Card_bonus_1","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_card_bonus_1"
"Card_bonus_2","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_card_bonus_2"
"Card_bonus_3","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_card_bonus_3"
"Card_bonus_4","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_card_bonus_4"
"Card_bonus_reveal","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_card_bonus_reveal"
"Goblin_ref_deploy","soundbanks/card_common_goblin_ref.bank","event:/Main/Card/Common/card_common_goblin_ref/card_common_goblin_ref_deploy"
"Goblin_ref_whistle","soundbanks/card_common_goblin_ref.bank","event:/Main/Card/Common/card_common_goblin_ref/card_common_goblin_ref_whistle"
"Goblin_ref_steps","soundbanks/card_common_goblin_ref.bank","event:/Main/Card/Common/card_common_goblin_ref/card_common_goblin_ref_steps"
"Gem_bounce1","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_gem_bounce_1"
"Gem_bounce2","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_gem_bounce_2"
"Gem_bounce3","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_gem_bounce_3"
"Coin_bounce1","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_coin_bounce_1"
"Coin_bounce2","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_coin_bounce_2"
"Coin_bounce3","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_coin_bounce_3"
"Sound_invis_archer","soundbanks/uncategorized.bank","event:/Main/Uncategorized/sound_invis_archer"
"Ghost_deploy","soundbanks/card_legendary_ghost.bank","event:/Main/Card/Legendary/card_legendary_ghost/card_legendary_ghost_deploy"
"Ghost_sword","soundbanks/card_legendary_ghost.bank","event:/Main/Card/Legendary/card_legendary_ghost/card_legendary_ghost_sword"
"Ghost_sword_vo","soundbanks/card_legendary_ghost.bank","event:/Main/Card/Legendary/card_legendary_ghost/card_legendary_ghost_sword_vo"
"sound_barb_barrel_hit","soundbanks/card_epic_barbarian_barrel.bank","event:/Main/Card/Epic/card_epic_barbarian_barrel/card_epic_barbarian_barrel_hit"
"sound_barb_barrel_deploy","soundbanks/card_epic_barbarian_barrel.bank","event:/Main/Card/Epic/card_epic_barbarian_barrel/card_epic_barbarian_barrel_deploy"
"Drag spell","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_drag spell"
"Snowball","soundbanks/card_common_snowball.bank","event:/Main/Card/Common/card_common_snowball/card_common_snowball_spell"
"sound_zapper_die","soundbanks/card_rare_minizapmachine.bank","event:/Main/Card/Rare/card_rare_minizapmachine/card_rare_minizapmachine_die"
"sound_zapper_steps","soundbanks/card_rare_minizapmachine.bank","event:/Main/Card/Rare/card_rare_minizapmachine/card_rare_minizapmachine_steps"
"sound_zapper_hit","soundbanks/card_rare_minizapmachine.bank","event:/Main/Card/Rare/card_rare_minizapmachine/card_rare_minizapmachine_hit"
"sound_zapper_load_1","soundbanks/card_rare_minizapmachine.bank","event:/Main/Card/Rare/card_rare_minizapmachine/card_rare_minizapmachine_load_1"
"sound_zapper_load_2","soundbanks/card_rare_minizapmachine.bank","event:/Main/Card/Rare/card_rare_minizapmachine/card_rare_minizapmachine_load_2"
"sound_zapper_load_3","soundbanks/card_rare_minizapmachine.bank","event:/Main/Card/Rare/card_rare_minizapmachine/card_rare_minizapmachine_load_3"
"sound_zapper_deploy","soundbanks/card_rare_minizapmachine.bank","event:/Main/Card/Rare/card_rare_minizapmachine/card_rare_minizapmachine_deploy"
"sound_hunter_deploy","soundbanks/card_epic_hunter.bank","event:/Main/Card/Epic/card_epic_hunter/card_epic_hunter_deploy"
"sound_hunter_die","soundbanks/card_epic_hunter.bank","event:/Main/Card/Epic/card_epic_hunter/card_epic_hunter_die"
"sound_hunter_steps","soundbanks/card_epic_hunter.bank","event:/Main/Card/Epic/card_epic_hunter/card_epic_hunter_steps"
"sound_hunter_attack_start","soundbanks/card_epic_hunter.bank","event:/Main/Card/Epic/card_epic_hunter/card_epic_hunter_attack_start"
"sound_hunter_attack","soundbanks/card_epic_hunter.bank","event:/Main/Card/Epic/card_epic_hunter/card_epic_hunter_attack"
"sound_hunter_attack_vo","soundbanks/card_epic_hunter.bank","event:/Main/Card/Epic/card_epic_hunter/card_epic_hunter_attack_vo"
"sound_hunter_hit","soundbanks/card_epic_hunter.bank","event:/Main/Card/Epic/card_epic_hunter/card_epic_hunter_hit"
"sound_gobshop_cards","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_gobshop_cards"
"Magic Archer deploy","soundbanks/card_legendary_magic_archer.bank","event:/Main/Card/Legendary/card_legendary_magic_archer/card_legendary_magic_archer_deploy"
"Magic Archer Firevo","soundbanks/card_legendary_magic_archer.bank","event:/Main/Card/Legendary/card_legendary_magic_archer/card_legendary_magic_archer_fire_vo"
"Magic Archer steps","soundbanks/card_legendary_magic_archer.bank","event:/Main/Card/Legendary/card_legendary_magic_archer/card_legendary_magic_archer_steps"
"HeroEnergized","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_hero_energized"
"HeroDie","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_hero_die"
"sound_clanwar_card_reveal","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_clanwar_card_reveal"
"sound_clanwar_card_unlock","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_clanwar_card_unlock"
"clanwar_get_new_star_pop","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_clanwar_get_new_star_pop"
"clanwar_get_new_crown_pop","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_clanwar_get_new_crown_pop"
"clanwar_results","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_clanwar_results"
"clanwar_arena_unlock_start","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_clanwar_arena_unlock_start"
"clanwar_arena_unlock_reached","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_clanwar_arena_unlock_reached"
"clanwar_arena_down_start","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_clanwar_arena_down_start"
"clanwar_arena_down_reached","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_clanwar_arena_down_reached"
"sound_rascal_boy_deploy","soundbanks/card_common_rascal.bank","event:/Main/Card/Common/card_common_rascal/card_common_rascal_boy_deploy"
"sound_rascal_fem_steps","soundbanks/card_common_rascal.bank","event:/Main/Card/Common/card_common_rascal/card_common_rascal_fem_steps"
"sound_rascal_boy_steps","soundbanks/card_common_rascal.bank","event:/Main/Card/Common/card_common_rascal/card_common_rascal_boy_steps"
"sound_rascal_boy_hit","soundbanks/card_common_rascal.bank","event:/Main/Card/Common/card_common_rascal/card_common_rascal_boy_hit"
