"Name","TID","DescriptionTID","Type","IsEnabled","OwnedByDefault","AssetScFile","AssetExportName","UsedInBox","IsAnimated"
"Chronos626","TID_BATTLEBANNER_NAME_RUSTY_SALOON","TID_BATTLEBANNER_DESC_RUSTY_SALOON","Background","TRUE","FALSE","sc/65_SaloonBandit_BG.sc","banner_bg",,
"Chronos627","TID_BATTLEBANNER_NAME_GUNPOWDER_DUO","TID_BATTLEBANNER_DESC_GUNPOWDER_DUO","Foreground","TRUE","FALSE","sc/65_CannonAndMusketeer_FG.sc","banner_fg",,
"Chronos628","TID_BATTLEBANNER_NAME_SEPIA_EXPLOSION","TID_BATTLEBANNER_DESC_SEPIA_EXPLOSION","Background","TRUE","FALSE","sc/65_CannonAndMusketeer_BG.sc","banner_bg",,
"Chronos629","TID_BATTLEBANNER_NAME_ROAD_TUNES","TID_BATTLEBANNER_DESC_ROAD_TUNES","Foreground","TRUE","FALSE","sc/65_HogRiderSinging_FG.sc","banner_fg",,
"Chronos630","TID_BATTLEBANNER_NAME_PRAIRIE_MORNING","TID_BATTLEBANNER_DESC_PRAIRIE_MORNING","Background","TRUE","FALSE","sc/65_HogRiderSinging_BG.sc","banner_bg",,
"Chronos631","TID_BATTLEBANNER_NAME_LOCK_STOCK_AND_BARREL","TID_BATTLEBANNER_DESC_LOCK_STOCK_AND_BARREL","Foreground","TRUE","FALSE","sc/65_MusketeerDuel_FG.sc","banner_fg",,
"Chronos632","TID_BATTLEBANNER_NAME_PISTOLS_AT_SUNDOWN","TID_BATTLEBANNER_DESC_PISTOLS_AT_SUNDOWN","Background","TRUE","FALSE","sc/65_MusketeerDuel_BG.sc","banner_bg",,
"Chronos633","TID_BATTLEBANNER_NAME_DOWN_THE_BARREL","TID_BATTLEBANNER_DESC_DOWN_THE_BARREL","Foreground","TRUE","FALSE","sc/65_Anim_MusketeerEvo_FG.sc","banner_fg",,
"Chronos634","TID_BATTLEBANNER_NAME_HIGH_NOON","TID_BATTLEBANNER_DESC_HIGH_NOON","Background","TRUE","FALSE","sc/65_Anim_MusketeerEvo_BG.sc","banner_bg",,
"Chronos635","TID_BATTLEBANNER_NAME_WITCHY_CROCHET","TID_BATTLEBANNER_DESC_WITCHY_CROCHET","Foreground","TRUE","FALSE","sc/66_AmiguriWitch_FG.sc","banner_fg",,
"Chronos636","TID_BATTLEBANNER_NAME_YARN_WORLD","TID_BATTLEBANNER_DESC_YARN_WORLD","Background","TRUE","FALSE","sc/66_AmiguriWitch_BG.sc","banner_bg",,
"Chronos637","TID_BATTLEBANNER_NAME_JUST_DESSERTS","TID_BATTLEBANNER_DESC_JUST_DESSERTS","Foreground","TRUE","FALSE","sc/66_AreYouKiddingMe_FG.sc","banner_fg",,
"Chronos638","TID_BATTLEBANNER_NAME_BY_THE_FIREPLACE","TID_BATTLEBANNER_DESC_BY_THE_FIREPLACE","Background","TRUE","FALSE","sc/66_AreYouKiddingMe_BG.sc","banner_bg",,
"Chronos639","TID_BATTLEBANNER_NAME_PAPER_DOLLS","TID_BATTLEBANNER_DESC_PAPER_DOLLS","Foreground","TRUE","FALSE","sc/66_PaperToy_FG.sc","banner_fg",,
"Chronos640","TID_BATTLEBANNER_NAME_CRAFT_STATION","TID_BATTLEBANNER_DESC_CRAFT_STATION","Background","TRUE","FALSE","sc/66_PaperToy_BG.sc","banner_bg",,
"Chronos641","TID_BATTLEBANNER_NAME_COOLING_OFF","TID_BATTLEBANNER_DESC_COOLING_OFF","Foreground","TRUE","FALSE","sc/66_PhoenixInTheSnow_FG.sc","banner_fg",,
"Chronos642","TID_BATTLEBANNER_NAME_WINTERSCAPE","TID_BATTLEBANNER_DESC_WINTERSCAPE","Background","TRUE","FALSE","sc/66_PhoenixInTheSnow_BG.sc","banner_bg",,
"Chronos643","TID_BATTLEBANNER_NAME_GINGERBREAD_CLAN","TID_BATTLEBANNER_DESC_GINGERBREAD_CLAN","Foreground","TRUE","FALSE","sc/66_Cookiesforyou_FG.sc","banner_fg",,
"Chronos644","TID_BATTLEBANNER_NAME_HOLIDAY_KITCHEN","TID_BATTLEBANNER_DESC_HOLIDAY_KITCHEN","Background","TRUE","FALSE","sc/66_Cookiesforyou_BG.sc","banner_bg",,
"Chronos645","TID_BATTLEBANNER_NAME_FINISHING_TOUCH","TID_BATTLEBANNER_DESC_FINISHING_TOUCH","Foreground","TRUE","FALSE","sc/66_SaltBaeChef_FG.sc","banner_fg",,
"Chronos646","TID_BATTLEBANNER_NAME_READY_TO_SERVE","TID_BATTLEBANNER_DESC_READY_TO_SERVE","Background","TRUE","FALSE","sc/66_SaltBaeChef_BG.sc","banner_bg",,
"Chronos647","TID_BATTLEBANNER_NAME_KNITTING_KING","TID_BATTLEBANNER_DESC_KNITTING_KING","Foreground","TRUE","FALSE","sc/66_KnittingKing_FG.sc","banner_fg",,
"Chronos648","TID_BATTLEBANNER_NAME_GIFT_WRAPPED","TID_BATTLEBANNER_DESC_GIFT_WRAPPED","Background","TRUE","FALSE","sc/66_KnittingKing_BG.sc","banner_bg",,
"Chronos649","TID_BATTLEBANNER_NAME_FAMILY_TIME","TID_BATTLEBANNER_DESC_FAMILY_TIME","Foreground","TRUE","FALSE","sc/66_Anim_CozyWinter_FG.sc","banner_fg",,
"Chronos650","TID_BATTLEBANNER_NAME_SNOWY_SEASON","TID_BATTLEBANNER_DESC_SNOWY_SEASON","Background","TRUE","FALSE","sc/66_Anim_CozyWinter_BG.sc","banner_bg",,
"Chronos651","TID_BATTLEBANNER_NAME_FORGE_FLEX","TID_BATTLEBANNER_DESC_FORGE_FLEX","Foreground","TRUE","FALSE","sc/67_FlexForge_FG.sc","banner_fg",,
"Chronos652","TID_BATTLEBANNER_NAME_HAMMER_&_STEEL","TID_BATTLEBANNER_DESC_HAMMER_&_STEEL","Background","TRUE","FALSE","sc/67_FlexForge_BG.sc","banner_bg",,
"Chronos653","TID_BATTLEBANNER_NAME_RUNES_OF_LEGEND","TID_BATTLEBANNER_DESC_RUNES_OF_LEGEND","Foreground","TRUE","FALSE","sc/67_ForgeLogo_FG.sc","banner_fg",,
"Chronos654","TID_BATTLEBANNER_NAME_SACRED_FORGE","TID_BATTLEBANNER_DESC_SACRED_FORGE","Background","TRUE","FALSE","sc/67_ForgeLogo_BG.sc","banner_bg",,
"Chronos655","TID_BATTLEBANNER_NAME_LAVA_FOUNTAIN","TID_BATTLEBANNER_DESC_LAVA_FOUNTAIN","Foreground","TRUE","FALSE","sc/67_LavaFountain_FG.sc","banner_fg",,
"Chronos656","TID_BATTLEBANNER_NAME_REALM_OF_FIRE","TID_BATTLEBANNER_DESC_REALM_OF_FIRE","Background","TRUE","FALSE","sc/67_LavaFountain_BG.sc","banner_bg",,
"Chronos657","TID_BATTLEBANNER_NAME_RUNIC_BLING","TID_BATTLEBANNER_DESC_RUNIC_BLING","Foreground","TRUE","FALSE","sc/67_RuneGiantPose_FG.sc","banner_fg",,
"Chronos658","TID_BATTLEBANNER_NAME_EXPLOSIVE_BACKDROP","TID_BATTLEBANNER_DESC_EXPLOSIVE_BACKDROP","Background","TRUE","FALSE","sc/67_RuneGiantPose_BG.sc","banner_bg",,
"Chronos659","TID_BATTLEBANNER_NAME_STATUE_OF_GLORY","TID_BATTLEBANNER_DESC_STATUE_OF_GLORY","Foreground","TRUE","FALSE","sc/67_GiantBlessing_FG.sc","banner_fg",,
"Chronos660","TID_BATTLEBANNER_NAME_MYSTIC_MOUNTAINS","TID_BATTLEBANNER_DESC_MYSTIC_MOUNTAINS","Background","TRUE","FALSE","sc/67_GiantBlessing_BG.sc","banner_bg",,
"Chronos661","TID_BATTLEBANNER_NAME_WEATHER_PROOF","TID_BATTLEBANNER_DESC_WEATHER_PROOF","Foreground","TRUE","FALSE","sc/67_GiantTourist_FG.sc","banner_fg",,
"Chronos662","TID_BATTLEBANNER_NAME_LAVA_FLOW","TID_BATTLEBANNER_DESC_LAVA_FLOW","Background","TRUE","FALSE","sc/67_GiantTourist_BG.sc","banner_bg",,
"Chronos663","TID_BATTLEBANNER_NAME_PRECIOUS_METAL","TID_BATTLEBANNER_DESC_PRECIOUS_METAL","Foreground","TRUE","FALSE","sc/67_UnicornForge_FG.sc","banner_fg",,
"Chronos664","TID_BATTLEBANNER_NAME_STEEL_FOUNDRY","TID_BATTLEBANNER_DESC_STEEL_FOUNDRY","Background","TRUE","FALSE","sc/67_UnicornForge_BG.sc","banner_bg",,
"Chronos665","TID_BATTLEBANNER_NAME_FORGING_IRON","TID_BATTLEBANNER_DESC_FORGING_IRON","Foreground","TRUE","FALSE","sc/67_Anim_RuneGiant_FG.sc","banner_fg",,
"Chronos666","TID_BATTLEBANNER_NAME_BLACKSMITH_STATION","TID_BATTLEBANNER_DESC_BLACKSMITH_STATION","Background","TRUE","FALSE","sc/67_Anim_RuneGiant_BG.sc","banner_bg",,
"Chronos667","TID_BATTLEBANNER_NAME_LUMBER_LOVE","TID_BATTLEBANNER_DESC_LUMBER_LOVE","Foreground","TRUE","FALSE","sc/68_BridgeLove_FG.sc","banner_fg",,
"Chronos668","TID_BATTLEBANNER_NAME_LOG_BRIDGE","TID_BATTLEBANNER_DESC_LOG_BRIDGE","Background","TRUE","FALSE","sc/68_BridgeLove_BG.sc","banner_bg",,
"Chronos669","TID_BATTLEBANNER_NAME_MAYHEM_INCARNATE","TID_BATTLEBANNER_DESC_MAYHEM_INCARNATE","Foreground","TRUE","FALSE","sc/68_BerserkerRage_FG.sc","banner_fg",,
"Chronos670","TID_BATTLEBANNER_NAME_FRENZY_STATE","TID_BATTLEBANNER_DESC_FRENZY_STATE","Background","TRUE","FALSE","sc/68_BerserkerRage_BG.sc","banner_bg",,
"Chronos671","TID_BATTLEBANNER_NAME_MOMENT_IN_THE_SUN","TID_BATTLEBANNER_DESC_MOMENT_IN_THE_SUN","Foreground","TRUE","FALSE","sc/68_LoveGrass_FG.sc","banner_fg",,
"Chronos672","TID_BATTLEBANNER_NAME_FIELD_OF_DREAMS","TID_BATTLEBANNER_DESC_FIELD_OF_DREAMS","Background","TRUE","FALSE","sc/68_LoveGrass_BG.sc","banner_bg",,
"Chronos673","TID_BATTLEBANNER_NAME_LADIES_SQUAD","TID_BATTLEBANNER_DESC_LADIES_SQUAD","Foreground","TRUE","FALSE","sc/68_StrongCrew_FG.sc","banner_fg",,
"Chronos674","TID_BATTLEBANNER_NAME_WEAPON_WALL","TID_BATTLEBANNER_DESC_WEAPON_WALL","Background","TRUE","FALSE","sc/68_StrongCrew_BG.sc","banner_bg",,
"Chronos675","TID_BATTLEBANNER_NAME_DYNAMIC_DUO","TID_BATTLEBANNER_DESC_DYNAMIC_DUO","Foreground","TRUE","FALSE","sc/68_WinningDuo_FG.sc","banner_fg",,
"Chronos676","TID_BATTLEBANNER_NAME_SWORDSMITHS_FORGE","TID_BATTLEBANNER_DESC_SWORDSMITHS_FORGE","Background","TRUE","FALSE","sc/68_WinningDuo_BG.sc","banner_bg",,
"Chronos677","TID_BATTLEBANNER_NAME_CHOP_CHOP","TID_BATTLEBANNER_DESC_CHOP_CHOP","Foreground","TRUE","FALSE","sc/68_ChopChop_FG.sc","banner_fg",,
"Chronos678","TID_BATTLEBANNER_NAME_STORYTIME","TID_BATTLEBANNER_DESC_STORYTIME","Background","TRUE","FALSE","sc/68_ChopChop_BG.sc","banner_bg",,
"Chronos679","TID_BATTLEBANNER_NAME_SLICE_AND_DICE","TID_BATTLEBANNER_DESC_SLICE_AND_DICE","Foreground","TRUE","FALSE","sc/68_GoingBerserk_FG.sc","banner_fg",,
"Chronos680","TID_BATTLEBANNER_NAME_FORCES_OF_GREEN","TID_BATTLEBANNER_DESC_FORCES_OF_GREEN","Background","TRUE","FALSE","sc/68_GoingBerserk_BG.sc","banner_bg",,
"Chronos681","TID_BATTLEBANNER_NAME_BIRTHDAY_ROCKET","TID_BATTLEBANNER_DESC_BIRTHDAY_ROCKET","Foreground","TRUE","FALSE","sc/69_9YearsRocket_FG.sc","banner_fg",,
"Chronos682","TID_BATTLEBANNER_NAME_AIRBORNE_CHASE","TID_BATTLEBANNER_DESC_AIRBORNE_CHASE","Background","TRUE","FALSE","sc/69_9YearsRocket_BG.sc","banner_bg",,
"Chronos683","TID_BATTLEBANNER_NAME_THIS_IS_FINE","TID_BATTLEBANNER_DESC_THIS_IS_FINE","Foreground","TRUE","FALSE","sc/69_ThisIsFine_FG.sc","banner_fg",,
"Chronos684","TID_BATTLEBANNER_NAME_FIRE_STARTER","TID_BATTLEBANNER_DESC_FIRE_STARTER","Background","TRUE","FALSE","sc/69_ThisIsFine_BG.sc","banner_bg",,
"Chronos685","TID_BATTLEBANNER_NAME_READY_SET_BLOW","TID_BATTLEBANNER_DESC_READY_SET_BLOW","Foreground","TRUE","FALSE","sc/69_BlowCandle_FG.sc","banner_fg",,
"Chronos686","TID_BATTLEBANNER_NAME_BIRTHDAY_FIREWORKS","TID_BATTLEBANNER_DESC_BIRTHDAY_FIREWORKS","Background","TRUE","FALSE","sc/69_BlowCandle_BG.sc","banner_bg",,
"Chronos687","TID_BATTLEBANNER_NAME_CAKELICIOUS","TID_BATTLEBANNER_DESC_CAKELICIOUS","Foreground","TRUE","FALSE","sc/69_GoblinCake_FG.sc","banner_fg",,
"Chronos688","TID_BATTLEBANNER_NAME_STRAWBERRY_SHORTCAKE","TID_BATTLEBANNER_DESC_STRAWBERRY_SHORTCAKE","Background","TRUE","FALSE","sc/69_GoblinCake_BG.sc","banner_bg",,
"Chronos689","TID_BATTLEBANNER_NAME_PARTY_INVITATION","TID_BATTLEBANNER_DESC_PARTY_INVITATION","Foreground","TRUE","FALSE","sc/69_InvitationParty_FG.sc","banner_fg",,
"Chronos690","TID_BATTLEBANNER_NAME_PERSONAL_TOUCH","TID_BATTLEBANNER_DESC_PERSONAL_TOUCH","Background","TRUE","FALSE","sc/69_InvitationParty_BG.sc","banner_bg",,
"Chronos691","TID_BATTLEBANNER_NAME_PARTY_BALLOONS","TID_BATTLEBANNER_DESC_PARTY_BALLOONS","Foreground","TRUE","FALSE","sc/69_CrazyGifts_FG.sc","banner_fg",,
"Chronos692","TID_BATTLEBANNER_NAME_GIFTS_GALORE","TID_BATTLEBANNER_DESC_GIFTS_GALORE","Background","TRUE","FALSE","sc/69_CrazyGifts_BG.sc","banner_bg",,
"Chronos693","TID_BATTLEBANNER_NAME_BIRTHDAY_BALLOON_FESTIVAL","TID_BATTLEBANNER_DESC_BIRTHDAY_BALLOON_FESTIVAL","Foreground","TRUE","FALSE","sc/69_AnimatedBirthday_FG.sc","banner_fg",,
"Chronos694","TID_BATTLEBANNER_NAME_CELEBRATION_DAY","TID_BATTLEBANNER_DESC_CELEBRATION_DAY","Background","TRUE","FALSE","sc/69_AnimatedBirthday_BG.sc","banner_bg",,
"Chronos695","TID_BATTLEBANNER_NAME_ASSET_ACCQUIRED","TID_BATTLEBANNER_DESC_ASSET_ACCQUIRED","Foreground","TRUE","FALSE","sc/70_GangRun_FG.sc","banner_fg",,
"Chronos696","TID_BATTLEBANNER_NAME_ON_THE_RUN","TID_BATTLEBANNER_DESC_ON_THE_RUN","Background","TRUE","FALSE","sc/70_GangRun_BG.sc","banner_bg",,
"Chronos697","TID_BATTLEBANNER_NAME_EYES_ON_THE_PRIZE","TID_BATTLEBANNER_DESC_EYES_ON_THE_PRIZE","Foreground","TRUE","FALSE","sc/70_HeresThePlan_FG.sc","banner_fg",,
"Chronos698","TID_BATTLEBANNER_NAME_HEIST_PLAN","TID_BATTLEBANNER_DESC_HEIST_PLAN","Background","TRUE","FALSE","sc/70_HeresThePlan_BG.sc","banner_bg",,
"Chronos699","TID_BATTLEBANNER_NAME_LYING_IN_WAIT","TID_BATTLEBANNER_DESC_LYING_IN_WAIT","Foreground","TRUE","FALSE","sc/70_TheBigBandit_FG.sc","banner_fg",,
"Chronos700","TID_BATTLEBANNER_NAME_UNDER_THEIR_NOSES","TID_BATTLEBANNER_DESC_UNDER_THEIR_NOSES","Background","TRUE","FALSE","sc/70_TheBigBandit_BG.sc","banner_bg",,
"Chronos701","TID_BATTLEBANNER_NAME_CARD_SHARKS","TID_BATTLEBANNER_DESC_CARD_SHARKS","Foreground","TRUE","FALSE","sc/70_BeatTheOdds_FG.sc","banner_fg",,
"Chronos702","TID_BATTLEBANNER_NAME_SPENDING_THE_LOOT","TID_BATTLEBANNER_DESC_SPENDING_THE_LOOT","Background","TRUE","FALSE","sc/70_BeatTheOdds_BG.sc","banner_bg",,
"Chronos703","TID_BATTLEBANNER_NAME_PREPPED_AND_READY","TID_BATTLEBANNER_DESC_PREPPED_AND_READY","Foreground","TRUE","FALSE","sc/70_BigGangAttack_FG.sc","banner_fg",,
"Chronos704","TID_BATTLEBANNER_NAME_UNSUSPECTING_MARK","TID_BATTLEBANNER_DESC_UNSUSPECTING_MARK","Background","TRUE","FALSE","sc/70_BigGangAttack_BG.sc","banner_bg",,
"Chronos705","TID_BATTLEBANNER_NAME_TRUMP_CARD","TID_BATTLEBANNER_DESC_TRUMP_CARD","Foreground","TRUE","FALSE","sc/70_ArrowFocus_FG.sc","banner_fg",,
"Chronos706","TID_BATTLEBANNER_NAME_LETTER_OF_WARNING","TID_BATTLEBANNER_DESC_LETTER_OF_WARNING","Background","TRUE","FALSE","sc/70_ArrowFocus_BG.sc","banner_bg",,
"Chronos707","TID_BATTLEBANNER_NAME_WANDERING_IN_CIRCLES","TID_BATTLEBANNER_DESC_WANDERING_IN_CIRCLES","Foreground","TRUE","FALSE","sc/70_KingAmbush_FG.sc","banner_fg",,
"Chronos708","TID_BATTLEBANNER_NAME_EYE_SPY","TID_BATTLEBANNER_DESC_EYE_SPY","Background","TRUE","FALSE","sc/70_KingAmbush_BG.sc","banner_bg",,
"Chronos709","TID_BATTLEBANNER_NAME_RAGS_TO_RICHES","TID_BATTLEBANNER_DESC_RAGS_TO_RICHES","Foreground","TRUE","FALSE","sc/70_ForestGang_FG.sc","banner_fg",,
"Chronos710","TID_BATTLEBANNER_NAME_FOREST_HIDEOUT","TID_BATTLEBANNER_DESC_FOREST_HIDEOUT","Background","TRUE","FALSE","sc/70_ForestGang_BG.sc","banner_bg",,
"Chronos711","TID_BATTLEBANNER_NAME_SMOKE_SCREEN","TID_BATTLEBANNER_DESC_SMOKE_SCREEN","Foreground","TRUE","FALSE","sc/70_TheBanditBoss_FG.sc","banner_fg",,
"Chronos712","TID_BATTLEBANNER_NAME_COVER_OF_NIGHT","TID_BATTLEBANNER_DESC_COVER_OF_NIGHT","Background","TRUE","FALSE","sc/70_TheBanditBoss_BG.sc","banner_bg",,
"Chronos713","TID_BATTLEBANNER_NAME_BITE-SIZED_WITCH","TID_BATTLEBANNER_DESC_BITE-SIZED_WITCH","Foreground","TRUE","FALSE","sc/71_PixelWitch_FG.sc","banner_fg",,
"Chronos714","TID_BATTLEBANNER_NAME_BITE-SIZED_GRAVEYARD","TID_BATTLEBANNER_DESC_BITE-SIZED_GRAVEYARD","Background","TRUE","FALSE","sc/71_PixelWitch_BG.sc","banner_bg",,
"Chronos715","TID_BATTLEBANNER_NAME_DRAGGED_BELOW","TID_BATTLEBANNER_DESC_DRAGGED_BELOW","Foreground","TRUE","FALSE","sc/71_SkeletonSwarm_FG.sc","banner_fg",,
"Chronos716","TID_BATTLEBANNER_NAME_ON_MY_COMMAND","TID_BATTLEBANNER_DESC_ON_MY_COMMAND","Background","TRUE","FALSE","sc/71_SkeletonSwarm_BG.sc","banner_bg",,
"Chronos717","TID_BATTLEBANNER_NAME_BONE_GANG","TID_BATTLEBANNER_DESC_BONE_GANG","Foreground","TRUE","FALSE","sc/71_SkeletonWave_FG.sc","banner_fg",,
"Chronos718","TID_BATTLEBANNER_NAME_BONE_YARD","TID_BATTLEBANNER_DESC_BONE_YARD","Background","TRUE","FALSE","sc/71_SkeletonWave_BG.sc","banner_bg",,
"Chronos719","TID_BATTLEBANNER_NAME_FANBOY","TID_BATTLEBANNER_DESC_FANBOY","Foreground","TRUE","FALSE","sc/71_FriendshipWitch_FG.sc","banner_fg",,
"Chronos720","TID_BATTLEBANNER_NAME_VINESCAPE","TID_BATTLEBANNER_DESC_VINESCAPE","Background","TRUE","FALSE","sc/71_FriendshipWitch_BG.sc","banner_bg",,
"Chronos721","TID_BATTLEBANNER_NAME_SUMMONING_TIME","TID_BATTLEBANNER_DESC_SUMMONING_TIME","Foreground","TRUE","FALSE","sc/71_WitchEvo_FG.sc","banner_fg",,
"Chronos722","TID_BATTLEBANNER_NAME_CRANIUM_COLLECTION","TID_BATTLEBANNER_DESC_CRANIUM_COLLECTION","Background","TRUE","FALSE","sc/71_WitchEvo_BG.sc","banner_bg",,
"Chronos723","TID_BATTLEBANNER_NAME_VENGEANCE_REBORN","TID_BATTLEBANNER_DESC_VENGEANCE_REBORN","Foreground","TRUE","FALSE","sc/71_WitchGlassStory_FG.sc","banner_fg",,
"Chronos724","TID_BATTLEBANNER_NAME_WITCHS_SAGA","TID_BATTLEBANNER_DESC_WITCHS_SAGA","Background","TRUE","FALSE","sc/71_WitchGlassStory_BG.sc","banner_bg",,
"Chronos725","TID_BATTLEBANNER_NAME_ENTHRALLED","TID_BATTLEBANNER_DESC_ENTHRALLED","Foreground","TRUE","FALSE","sc/71_WitchLove_FG.sc","banner_fg",,
"Chronos726","TID_BATTLEBANNER_NAME_SOULS_AFLUTTER","TID_BATTLEBANNER_DESC_SOULS_AFLUTTER","Background","TRUE","FALSE","sc/71_WitchLove_BG.sc","banner_bg",,
"Chronos727","TID_BATTLEBANNER_NAME_DEAD_SHALL_RISE","TID_BATTLEBANNER_DESC_DEAD_SHALL_RISE","Foreground","TRUE","FALSE","sc/71_GraveyardKid_FG.sc","banner_fg",,
"Chronos728","TID_BATTLEBANNER_NAME_RESTLESS_NIGHT","TID_BATTLEBANNER_DESC_RESTLESS_NIGHT","Background","TRUE","FALSE","sc/71_GraveyardKid_BG.sc","banner_bg",,
"Chronos729","TID_BATTLEBANNER_NAME_GLITTERING_GEMLIGHT","TID_BATTLEBANNER_DESC_GLITTERING_GEMLIGHT","Foreground","TRUE","FALSE","sc/71_SquadBanner_FG.sc","banner_fg",,
"Chronos730","TID_BATTLEBANNER_NAME_GEM_WARP","TID_BATTLEBANNER_DESC_GEM_WARP","Background","TRUE","FALSE","sc/71_SquadBanner_BG.sc","banner_bg",,
"Chronos731",,,"Foreground",,,,,,
"Chronos732",,,"Foreground",,,,,,
"Chronos733",,,"Foreground",,,,,,
"Chronos734",,,"Foreground",,,,,,
"Chronos735",,,"Foreground",,,,,,
"Chronos736",,,"Foreground",,,,,,
"Chronos737",,,"Foreground",,,,,,
"Chronos738",,,"Foreground",,,,,,
"Chronos739",,,"Foreground",,,,,,
"Chronos740",,,"Foreground",,,,,,
"Chronos741",,,"Foreground",,,,,,
"Chronos742",,,"Foreground",,,,,,
"Chronos743",,,"Foreground",,,,,,
"Chronos744",,,"Foreground",,,,,,
"Chronos745",,,"Foreground",,,,,,
"Chronos746",,,"Foreground",,,,,,
"Chronos747",,,"Foreground",,,,,,
"Chronos748",,,"Foreground",,,,,,
"Chronos749",,,"Foreground",,,,,,
"Chronos750",,,"Foreground",,,,,,
"Chronos751",,,"Foreground",,,,,,
"Chronos752",,,"Foreground",,,,,,
"Chronos753",,,"Foreground",,,,,,
"Chronos754",,,"Foreground",,,,,,
"Chronos755",,,"Foreground",,,,,,
"Chronos756",,,"Foreground",,,,,,
"Chronos757",,,"Foreground",,,,,,
"Chronos758",,,"Foreground",,,,,,
"Chronos759",,,"Foreground",,,,,,
"Chronos760",,,"Foreground",,,,,,
"Chronos761",,,"Foreground",,,,,,
"Chronos762",,,"Foreground",,,,,,
"Chronos763",,,"Foreground",,,,,,
"Chronos764",,,"Foreground",,,,,,
"Chronos765",,,"Foreground",,,,,,
"Chronos766",,,"Foreground",,,,,,
"Chronos767",,,"Foreground",,,,,,
"Chronos768",,,"Foreground",,,,,,
"Chronos769",,,"Foreground",,,,,,
"Chronos770",,,"Foreground",,,,,,
"Chronos771",,,"Foreground",,,,,,
"Chronos772",,,"Foreground",,,,,,
"Chronos773",,,"Foreground",,,,,,
"Chronos774",,,"Foreground",,,,,,
"Chronos775",,,"Foreground",,,,,,
"Chronos776",,,"Foreground",,,,,,
"Chronos777",,,"Foreground",,,,,,
"Chronos778",,,"Foreground",,,,,,
"Chronos779",,,"Foreground",,,,,,
"Chronos780",,,"Foreground",,,,,,
"Chronos781",,,"Foreground",,,,,,
"Chronos782",,,"Foreground",,,,,,
"Chronos783",,,"Foreground",,,,,,
"Chronos784",,,"Foreground",,,,,,
"Chronos785",,,"Foreground",,,,,,
"Chronos786",,,"Foreground",,,,,,
"Chronos787",,,"Foreground",,,,,,
"Chronos788",,,"Foreground",,,,,,
"Chronos789",,,"Foreground",,,,,,
"Chronos790",,,"Foreground",,,,,,
"Chronos791",,,"Foreground",,,,,,
"Chronos792",,,"Foreground",,,,,,
"Chronos793",,,"Foreground",,,,,,
"Chronos794",,,"Foreground",,,,,,
"Chronos795",,,"Foreground",,,,,,
"Chronos796",,,"Foreground",,,,,,
"Chronos797",,,"Foreground",,,,,,
"Chronos798",,,"Foreground",,,,,,
"Chronos799",,,"Foreground",,,,,,
"Chronos800",,,"Foreground",,,,,,
"Chronos801",,,"Foreground",,,,,,
"Chronos802",,,"Foreground",,,,,,
"Chronos803",,,"Foreground",,,,,,
"Chronos804",,,"Foreground",,,,,,
"Chronos805",,,"Foreground",,,,,,
"Chronos806",,,"Foreground",,,,,,
"Chronos807",,,"Foreground",,,,,,
"Chronos808",,,"Foreground",,,,,,
"Chronos809",,,"Foreground",,,,,,
"Chronos810",,,"Foreground",,,,,,
"Chronos811",,,"Foreground",,,,,,
"Chronos812",,,"Foreground",,,,,,
"Chronos813",,,"Foreground",,,,,,
"Chronos814",,,"Foreground",,,,,,
"Chronos815",,,"Foreground",,,,,,
"Chronos816",,,"Foreground",,,,,,
"Chronos817",,,"Foreground",,,,,,
"Chronos818",,,"Foreground",,,,,,
"Chronos819",,,"Foreground",,,,,,
"Chronos820",,,"Foreground",,,,,,
"Chronos821",,,"Foreground",,,,,,
"Chronos822",,,"Foreground",,,,,,
"Chronos823",,,"Foreground",,,,,,
"Chronos824",,,"Foreground",,,,,,
"Chronos825",,,"Foreground",,,,,,
"Chronos826",,,"Foreground",,,,,,
"Chronos827",,,"Foreground",,,,,,
"Chronos828",,,"Foreground",,,,,,
"Chronos829",,,"Foreground",,,,,,
"Chronos830",,,"Foreground",,,,,,
"Chronos831",,,"Foreground",,,,,,
"Chronos832",,,"Foreground",,,,,,
"Chronos833",,,"Foreground",,,,,,
"Chronos834",,,"Foreground",,,,,,
"Chronos835",,,"Foreground",,,,,,
"Chronos836",,,"Foreground",,,,,,
"Chronos837",,,"Foreground",,,,,,
"Chronos838",,,"Foreground",,,,,,
"Chronos839",,,"Foreground",,,,,,
"Chronos840",,,"Foreground",,,,,,
"Chronos841",,,"Foreground",,,,,,
"Chronos842",,,"Foreground",,,,,,
"Chronos843",,,"Foreground",,,,,,
"Chronos844",,,"Foreground",,,,,,
"Chronos845",,,"Foreground",,,,,,
"Chronos846",,,"Foreground",,,,,,
"Chronos847",,,"Foreground",,,,,,
"Chronos848",,,"Foreground",,,,,,
"Chronos849",,,"Foreground",,,,,,
"Chronos850",,,"Foreground",,,,,,
"Chronos851",,,"Foreground",,,,,,
"Chronos852",,,"Foreground",,,,,,
"Chronos853",,,"Foreground",,,,,,
"Chronos854",,,"Foreground",,,,,,
"Chronos855",,,"Foreground",,,,,,
"Chronos856",,,"Foreground",,,,,,
"Chronos857",,,"Foreground",,,,,,
"Chronos858",,,"Foreground",,,,,,
"Chronos859",,,"Foreground",,,,,,
"Chronos860",,,"Foreground",,,,,,
